STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10,TD,SQ,Q,DR,RH,P,VV,N,U,WW,IX,M,R,S,O,Y,event_name,date
257,20180108,12,,,,,20.0,-7.0,-21.0,10.0,90.0,0.0,0.0,,,,74.0,,6,,,,,,egmond_halve_marathon,2018-01-08
257,20180108,13,,,,,27.0,,-20.0,10.0,86.0,0.0,0.0,,,,71.0,,6,,,,,,egmond_halve_marathon,2018-01-08
257,20180108,14,,,,,29.0,,-26.0,10.0,67.0,0.0,0.0,,,,66.0,,6,,,,,,egmond_halve_marathon,2018-01-08
257,20180108,15,,,,,28.0,,-26.0,10.0,39.0,0.0,0.0,,,,67.0,,6,,,,,,egmond_halve_marathon,2018-01-08
257,20180108,16,,,,,22.0,,-24.0,0.0,6.0,0.0,0.0,,,,71.0,,6,,,,,,egmond_halve_marathon,2018-01-08
257,20180108,17,,,,,20.0,,-32.0,0.0,0.0,0.0,0.0,,,,68.0,,6,,,,,,egmond_halve_marathon,2018-01-08
257,20180108,18,,,,,17.0,11.0,-38.0,0.0,0.0,0.0,0.0,,,,66.0,,6,,,,,,egmond_halve_marathon,2018-01-08
257,20180108,19,,,,,14.0,,-40.0,0.0,0.0,0.0,0.0,,,,67.0,,6,,,,,,egmond_halve_marathon,2018-01-08
257,20180108,20,,,,,12.0,,-38.0,0.0,0.0,0.0,0.0,,,,69.0,,6,,,,,,egmond_halve_marathon,2018-01-08
257,20180108,21,,,,,12.0,,-36.0,0.0,0.0,0.0,0.0,,,,70.0,,6,,,,,,egmond_halve_marathon,2018-01-08
257,20180108,22,,,,,10.0,,-35.0,0.0,0.0,0.0,0.0,,,,72.0,,6,,,,,,egmond_halve_marathon,2018-01-08
257,20180108,23,,,,,8.0,,-31.0,0.0,0.0,0.0,0.0,,,,75.0,,6,,,,,,egmond_halve_marathon,2018-01-08
257,20180108,24,,,,,7.0,2.0,-26.0,0.0,0.0,0.0,0.0,,,,78.0,,6,,,,,,egmond_halve_marathon,2018-01-08
225,20180108,1,80.0,110.0,110.0,150.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-08
225,20180108,2,80.0,110.0,110.0,140.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-08
225,20180108,3,80.0,110.0,110.0,150.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-08
225,20180108,4,80.0,110.0,110.0,140.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-08
225,20180108,5,80.0,120.0,120.0,160.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-08
225,20180108,6,80.0,120.0,120.0,170.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-08
225,20180108,7,90.0,130.0,120.0,170.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-08
225,20180108,8,80.0,120.0,120.0,170.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-08
225,20180108,9,80.0,110.0,110.0,150.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-08
225,20180108,10,80.0,120.0,110.0,160.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-08
225,20180108,11,80.0,120.0,130.0,160.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-08
225,20180108,12,90.0,120.0,100.0,160.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-08
225,20180108,13,90.0,100.0,80.0,140.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-08
225,20180108,14,90.0,90.0,90.0,150.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-08
225,20180108,15,90.0,90.0,90.0,140.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-08
225,20180108,16,90.0,90.0,90.0,130.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-08
225,20180108,17,90.0,90.0,100.0,140.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-08
225,20180108,18,90.0,100.0,100.0,150.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-08
225,20180108,19,90.0,80.0,70.0,140.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-08
225,20180108,20,90.0,90.0,90.0,130.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-08
225,20180108,21,90.0,90.0,90.0,140.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-08
225,20180108,22,90.0,90.0,90.0,130.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-08
225,20180108,23,90.0,80.0,80.0,120.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-08
225,20180108,24,90.0,80.0,90.0,110.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-08
249,20180108,1,70.0,70.0,70.0,110.0,-11.0,,-41.0,0.0,0.0,0.0,0.0,,75.0,,80.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
249,20180108,2,70.0,70.0,70.0,100.0,-9.0,,-45.0,0.0,0.0,0.0,0.0,,75.0,,76.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
249,20180108,3,70.0,70.0,80.0,110.0,-9.0,,-45.0,0.0,0.0,0.0,0.0,,75.0,,76.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
249,20180108,4,70.0,70.0,70.0,110.0,-9.0,,-49.0,0.0,0.0,0.0,0.0,,75.0,,74.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
249,20180108,5,80.0,70.0,80.0,120.0,-6.0,,-42.0,0.0,0.0,0.0,0.0,,75.0,,76.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
249,20180108,6,70.0,80.0,90.0,120.0,-7.0,-18.0,-37.0,0.0,0.0,0.0,0.0,,75.0,,80.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
249,20180108,7,80.0,80.0,90.0,130.0,-2.0,,-34.0,0.0,0.0,0.0,0.0,,75.0,,78.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
249,20180108,8,90.0,70.0,70.0,130.0,-1.0,,-32.0,0.0,1.0,0.0,0.0,,75.0,,79.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
249,20180108,9,80.0,80.0,90.0,120.0,0.0,,-31.0,5.0,15.0,0.0,0.0,,75.0,,79.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
249,20180108,10,80.0,80.0,80.0,130.0,6.0,,-26.0,10.0,44.0,0.0,0.0,,75.0,,78.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
249,20180108,11,80.0,70.0,70.0,110.0,14.0,,-23.0,10.0,64.0,0.0,0.0,,75.0,,76.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
249,20180108,12,80.0,80.0,90.0,120.0,21.0,-12.0,-24.0,10.0,79.0,0.0,0.0,,75.0,,72.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
249,20180108,13,80.0,90.0,90.0,130.0,27.0,,-32.0,10.0,78.0,0.0,0.0,,80.0,,65.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
249,20180108,14,90.0,90.0,90.0,130.0,29.0,,-27.0,10.0,63.0,0.0,0.0,,80.0,,66.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
249,20180108,15,90.0,90.0,90.0,120.0,27.0,,-26.0,10.0,35.0,0.0,0.0,,80.0,,67.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
249,20180108,16,90.0,90.0,90.0,140.0,23.0,,-33.0,0.0,6.0,0.0,0.0,,80.0,,66.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
249,20180108,17,90.0,90.0,90.0,140.0,19.0,,-40.0,0.0,0.0,0.0,0.0,,83.0,,64.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
249,20180108,18,90.0,100.0,100.0,140.0,18.0,10.0,-42.0,0.0,0.0,0.0,0.0,,83.0,,64.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
249,20180108,19,90.0,80.0,70.0,130.0,17.0,,-36.0,0.0,0.0,0.0,0.0,,80.0,,67.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
249,20180108,20,90.0,70.0,80.0,130.0,13.0,,-35.0,0.0,0.0,0.0,0.0,,75.0,,70.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
249,20180108,21,100.0,90.0,90.0,130.0,12.0,,-33.0,0.0,0.0,0.0,0.0,,75.0,,71.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
249,20180108,22,100.0,80.0,80.0,130.0,12.0,,-28.0,0.0,0.0,0.0,0.0,,75.0,,74.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
249,20180108,23,100.0,70.0,60.0,110.0,9.0,,-22.0,0.0,0.0,0.0,0.0,,75.0,,80.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
249,20180108,24,100.0,60.0,70.0,100.0,10.0,2.0,-17.0,0.0,0.0,0.0,0.0,,70.0,,82.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
235,20180108,1,80.0,100.0,100.0,150.0,3.0,,-51.0,0.0,0.0,0.0,0.0,10294.0,80.0,0.0,67.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
235,20180108,2,80.0,110.0,100.0,150.0,5.0,,-61.0,0.0,0.0,0.0,0.0,10296.0,83.0,0.0,61.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
235,20180108,3,80.0,110.0,110.0,150.0,-1.0,,-60.0,0.0,0.0,0.0,0.0,10294.0,83.0,0.0,64.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
235,20180108,4,80.0,110.0,100.0,150.0,-3.0,,-63.0,0.0,0.0,0.0,0.0,10290.0,83.0,0.0,63.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
235,20180108,5,80.0,100.0,100.0,140.0,-5.0,,-59.0,0.0,0.0,0.0,0.0,10290.0,80.0,0.0,67.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
235,20180108,6,80.0,100.0,100.0,140.0,-5.0,-13.0,-57.0,0.0,0.0,0.0,0.0,10286.0,80.0,0.0,67.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
235,20180108,7,80.0,100.0,90.0,140.0,-1.0,,-49.0,0.0,0.0,0.0,0.0,10283.0,80.0,0.0,69.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
235,20180108,8,80.0,100.0,110.0,150.0,-4.0,,-51.0,0.0,0.0,0.0,0.0,10280.0,75.0,0.0,70.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
235,20180108,9,80.0,110.0,100.0,150.0,-1.0,,-43.0,8.0,16.0,0.0,0.0,10279.0,75.0,0.0,73.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
235,20180108,10,80.0,100.0,90.0,140.0,6.0,,-34.0,10.0,46.0,0.0,0.0,10278.0,75.0,0.0,74.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
235,20180108,11,90.0,90.0,80.0,130.0,13.0,,-35.0,10.0,67.0,0.0,0.0,10269.0,75.0,0.0,70.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
235,20180108,12,80.0,90.0,90.0,140.0,21.0,-13.0,-39.0,10.0,81.0,0.0,0.0,10255.0,82.0,0.0,64.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
235,20180108,13,80.0,90.0,90.0,130.0,23.0,,-42.0,10.0,78.0,0.0,0.0,10246.0,82.0,0.0,62.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
235,20180108,14,80.0,90.0,90.0,130.0,27.0,,-39.0,10.0,59.0,0.0,0.0,10240.0,83.0,0.0,61.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
235,20180108,15,80.0,100.0,100.0,140.0,24.0,,-47.0,10.0,33.0,0.0,0.0,10238.0,83.0,2.0,59.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
235,20180108,16,80.0,90.0,90.0,140.0,16.0,,-41.0,0.0,6.0,0.0,0.0,10233.0,80.0,0.0,65.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
235,20180108,17,90.0,90.0,90.0,130.0,15.0,,-47.0,0.0,0.0,0.0,0.0,10228.0,83.0,0.0,63.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
235,20180108,18,90.0,90.0,80.0,130.0,14.0,6.0,-51.0,0.0,0.0,0.0,0.0,10228.0,83.0,2.0,61.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
235,20180108,19,90.0,80.0,70.0,110.0,14.0,,-49.0,0.0,0.0,0.0,0.0,10224.0,83.0,8.0,63.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
235,20180108,20,90.0,60.0,60.0,110.0,11.0,,-42.0,0.0,0.0,0.0,0.0,10217.0,80.0,8.0,67.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
235,20180108,21,90.0,70.0,80.0,110.0,12.0,,-43.0,0.0,0.0,0.0,0.0,10211.0,80.0,8.0,66.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
235,20180108,22,100.0,70.0,80.0,120.0,13.0,,-36.0,0.0,0.0,0.0,0.0,10204.0,75.0,8.0,70.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
235,20180108,23,100.0,80.0,80.0,120.0,11.0,,-29.0,0.0,0.0,0.0,0.0,10196.0,75.0,8.0,74.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
235,20180108,24,100.0,60.0,60.0,110.0,12.0,3.0,-21.0,0.0,0.0,0.0,0.0,10189.0,75.0,8.0,78.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-08
